ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
472E2C67A13555A8,classic_bike,2023-03-06 08:20:52,2023-03-06 09:00:45,Leavitt St & Addison St,KA1504000143,Cityfront Plaza Dr & Pioneer Ct,13427,41.946655,-87.683359,41.890573,-87.622072,member
DA905A70D36C61B6,electric_bike,2023-03-05 13:42:43,2023-03-05 13:51:58,Damen Ave & Division St,13136,,,41.903284073,-87.678570151,41.92,-87.67,member
641E8E7A2CB44095,classic_bike,2023-03-17 18:34:18,2023-03-17 18:45:29,Wood St & Chicago Ave,637,California Ave & Cortez St,17660,41.895634,-87.672069,41.900363,-87.696704,member
A337BFA91F979084,classic_bike,2023-03-31 15:29:30,2023-03-31 16:04:33,Halsted St & Roosevelt Rd,TA1305000017,Loomis St & Lexington St,13332,41.867324,-87.648625,41.87222873224032,-87.66136385500431,member
B859155115CB18F5,classic_bike,2023-03-27 18:43:11,2023-03-27 18:51:34,Sheffield Ave & Fullerton Ave,TA1306000016,Larrabee St & Webster Ave,13193,41.9256018819,-87.6537080423,41.921822,-87.64414,member
DE75D3F5E7A098D9,electric_bike,2023-03-17 18:28:43,2023-03-17 18:41:42,Michigan Ave & 18th St,13150,Clinton St & Tilden St,13037,41.85790166666666,-87.624452,41.875885,-87.640795,member
821B8DA9344C93CF,electric_bike,2023-03-22 16:06:58,2023-03-22 16:11:56,Franklin St & Lake St,TA1307000111,Aberdeen St & Randolph St,18062,41.885888457,-87.635821223,41.884114,-87.654264,member
031F0420AF92BF5B,classic_bike,2023-03-12 19:06:30,2023-03-13 20:06:22,Ellis Ave & 53rd St,KA1503000052,,,41.79933626261,-87.6009581145,,,casual
E00B62F6CB3B9253,electric_bike,2023-03-08 06:57:28,2023-03-08 07:12:06,,,,,41.91,-87.64,41.94,-87.67,member
1EF295D831817D25,classic_bike,2023-03-02 17:16:08,2023-03-02 17:22:35,Michigan Ave & Lake St,TA1305000011,Field Blvd & South Water St,15534,41.886022,-87.624398,41.88634906269,-87.6175165471,member
0733CE86C662A0C9,electric_bike,2023-03-18 21:06:23,2023-03-18 21:15:26,Milwaukee Ave & Wabansia Ave,13243,,,41.912626266,-87.681382775,41.91,-87.72,member
A0F8B5CD877CAF03,electric_bike,2023-03-29 17:17:46,2023-03-29 17:21:08,,,Broadway & Granville Ave,15571,41.99,-87.66,41.9947796884,-87.6602845349,member
82F57FE49CB65A09,electric_bike,2023-03-13 07:52:16,2023-03-13 07:59:38,State St & 95th St,20104,Halsted St & 96th St,20105,41.721631408,-87.622780919,41.71971218361882,-87.6430195569992,member
527038C9A95AEDE8,classic_bike,2023-03-07 13:00:14,2023-03-07 13:07:42,Racine Ave & 15th St,13304,Blue Island Ave & 18th St,13135,41.861267,-87.656625,41.857556,-87.661535,member
E86D465656A9FC86,electric_bike,2023-03-27 12:15:50,2023-03-27 12:20:26,Halsted St & Maxwell St,TA1309000001,Halsted St & Polk St,TA1307000121,41.8648325,-87.647055,41.87184,-87.64664,member
B6BAE5552A31B44F,electric_bike,2023-03-16 11:41:47,2023-03-16 11:45:43,Orleans St & Chestnut St (NEXT Apts),620,Kingsbury St & Kinzie St,KA1503000043,41.8980365,-87.63762933333334,41.88917683258,-87.6385057718,member
974BE1086121A4B8,classic_bike,2023-03-15 10:43:54,2023-03-15 11:18:16,California Ave & Byron St,15628,Sangamon St & Lake St,TA1306000015,41.95216219326,-87.698051113,41.88577925240433,-87.65102460980414,member
27A6423CD2C0C3DD,classic_bike,2023-03-11 12:41:22,2023-03-11 12:41:53,Clark St & Lake St,KA1503000012,Clark St & Lake St,KA1503000012,41.88602082773,-87.6308760584,41.88602082773,-87.6308760584,casual
01E2F0303C6874FB,classic_bike,2023-03-05 15:57:25,2023-03-05 16:06:05,Franklin St & Chicago Ave,13017,Halsted St & Clybourn Ave,331,41.896746973093805,-87.63566762208939,41.909668,-87.648128,casual
B9D0E89CBE21F2F0,electric_bike,2023-03-19 14:58:39,2023-03-19 15:26:09,Adler Planetarium,13431,Dusable Harbor,KA1503000064,41.866139412,-87.607287884,41.886976,-87.612813,casual
0A40A991F6B09B0B,classic_bike,2023-03-08 13:52:58,2023-03-08 14:04:02,Cornell Ave & Hyde Park Blvd,KA1503000007,University Ave & 57th St,KA1503000071,41.802406,-87.586924,41.791478,-87.599861,casual
A56B6424514FEB21,electric_bike,2023-03-04 15:10:31,2023-03-04 15:30:32,Damen Ave & Pierce Ave,TA1305000041,Clark St & Lincoln Ave,13179,41.909377098,-87.677649498,41.915689,-87.6346,member
2F9704E3AE2F17CE,electric_bike,2023-03-15 21:17:30,2023-03-15 21:32:55,Damen Ave & Cortland St,13133,,,41.916068912,-87.677360535,41.96,-87.68,member
90DA45B57C2AA1A8,electric_bike,2023-03-12 04:26:01,2023-03-12 04:37:00,,,Halsted St & Roscoe St,TA1309000025,41.91,-87.65,41.94367,-87.64895,member
0D8E88F7BD49ABAB,classic_bike,2023-03-15 15:25:01,2023-03-15 15:28:05,Larrabee St & Division St,KA1504000079,Larrabee St & Kingsbury St,TA1306000009,41.90348607004,-87.6433534936,41.897764,-87.642884,member
933D76F19B770F8C,classic_bike,2023-03-29 08:50:14,2023-03-29 09:01:05,Wells St & Evergreen Ave,TA1308000049,Sheffield Ave & Kingsbury St,13154,41.906724,-87.63483,41.910522,-87.653106,member
0638C14185782979,electric_bike,2023-03-09 07:05:39,2023-03-09 07:13:15,Wells St & Elm St,KA1504000135,,,41.903054,-87.63459633333333,41.88,-87.63,member
E044F3D77ED8DAC0,electric_bike,2023-03-06 12:24:27,2023-03-06 12:39:52,,,Canal St & Jackson Blvd,13138,41.89,-87.68,41.877245,-87.639366,member
6B8220AFFDD733DE,classic_bike,2023-03-30 14:49:29,2023-03-30 14:54:14,Halsted St & Archer Ave,TA1308000013,Loomis St & Archer Ave,KA1503000040,41.847203,-87.646795,41.84163253965,-87.6574349533,member
1CF3B4B3B685043C,classic_bike,2023-03-21 16:06:28,2023-03-21 16:34:54,Clark St & Lake St,KA1503000012,Lincoln Ave & Waveland Ave,13253,41.88602082773,-87.6308760584,41.948797,-87.675278,member
9B7C3A5D8068942F,classic_bike,2023-03-30 20:44:20,2023-03-30 20:47:19,State St & Kinzie St,13050,Wells St & Hubbard St,TA1307000151,41.88937546663168,-87.62707650661469,41.889906,-87.634266,member
2F0722BB095C18E6,classic_bike,2023-03-22 15:46:29,2023-03-22 15:50:19,Ellis Ave & 60th St,KA1503000014,Ellis Ave & 55th St,KA1504000076,41.78509714636,-87.6010727606,41.79430062054,-87.6014497734,member
B2E166FF8AB52536,electric_bike,2023-03-28 09:40:18,2023-03-28 09:53:15,Winthrop Ave & Lawrence Ave,TA1308000021,Francisco Ave & Montrose Ave,446,41.96892366666667,-87.65758883333334,41.96,-87.7,casual
866A6151444DFDE2,electric_bike,2023-03-10 19:10:09,2023-03-10 19:17:23,Sheffield Ave & Kingsbury St,13154,Ashland Ave & Division St,13061,41.910567403,-87.653260827,41.90345,-87.667747,casual
732DAD3055C29060,classic_bike,2023-03-13 06:24:46,2023-03-13 06:31:13,Clinton St & Washington Blvd,WL-012,LaSalle St & Washington St,13006,41.88338,-87.64117,41.882664,-87.63253,member
C17296D67E92AC42,electric_bike,2023-03-27 18:34:44,2023-03-27 18:47:26,Green St & Madison St,TA1307000120,Wentworth Ave & Cermak Rd,13075,41.88196075,-87.649243832,41.85308455741279,-87.63193130493164,member
894EF41CEB3834AD,electric_bike,2023-03-01 14:19:09,2023-03-01 14:31:54,,,Southport Ave & Irving Park Rd,TA1309000043,41.97,-87.65,41.954177,-87.664358,member
604EC2417F32C6D3,classic_bike,2023-03-06 17:50:34,2023-03-06 18:03:48,Ravenswood Ave & Lawrence Ave,TA1309000066,Francisco Ave & Foster Ave,KA1504000160,41.96909,-87.674237,41.97563272521,-87.7014194389,member
A21BF1A7BFE1C23E,electric_bike,2023-03-16 08:43:56,2023-03-16 08:52:26,Wabash Ave & Grand Ave,TA1307000117,,,41.89141333333333,-87.62684033333333,41.89,-87.65,member
4C464F3C428DCB1E,classic_bike,2023-03-14 06:42:45,2023-03-14 06:45:30,Rush St & Cedar St,KA1504000133,State St & Chicago Ave,21544,41.90230870122,-87.627690528,41.89661720040753,-87.62857854366302,member
D2F7BFAC9F118CEB,electric_bike,2023-03-04 12:41:27,2023-03-04 12:46:22,Canal St & Monroe St,13056,Daley Center Plaza,TA1306000010,41.881781816,-87.639539242,41.884241,-87.629634,casual
238B5B31D7F1CB7A,electric_bike,2023-03-02 20:52:21,2023-03-02 20:52:56,,,,,41.93,-87.66,41.93,-87.66,member
2607289437FE0EE6,classic_bike,2023-03-16 08:54:49,2023-03-16 09:04:29,Desplaines St & Jackson Blvd,15539,Michigan Ave & Washington St,13001,41.87811890091227,-87.64394760131836,41.8839840647265,-87.6246839761734,member
32505047F6858ED9,classic_bike,2023-03-06 16:32:41,2023-03-06 16:44:47,Desplaines St & Kinzie St,TA1306000003,Wood St & Chicago Ave,637,41.888716036,-87.6444478533,41.895634,-87.672069,member
72975D3120BECDF9,electric_bike,2023-03-23 14:06:09,2023-03-23 14:15:19,Racine Ave & 18th St,13164,,,41.858100295,-87.656285763,41.84,-87.66,member
BB296D5199382017,classic_bike,2023-03-21 13:53:53,2023-03-21 14:07:44,Halsted St & 47th Pl,KA1503000051,Morgan St & 31st St,TA1308000046,41.80813391481,-87.6456165545,41.8378,-87.65114,member
D366FF4D9711D8D2,classic_bike,2023-03-28 11:11:57,2023-03-28 11:30:05,Greenview Ave & Jarvis Ave,520,Clark St & Berwyn Ave,KA1504000146,42.015962,-87.66857,41.97803062248656,-87.66856491565704,member
0AC9AC17B1BEC354,electric_bike,2023-03-07 08:12:15,2023-03-07 08:21:47,Streeter Dr & Grand Ave,13022,,,41.892316461,-87.612184644,41.89,-87.64,member
9D88FECE5AC5E147,classic_bike,2023-03-04 19:18:28,2023-03-04 19:30:09,Logan Blvd & Elston Ave,TA1308000031,Campbell Ave & North Ave,13257,41.929465,-87.684158,41.910535,-87.689556,member
A3821B62B3D4E556,electric_bike,2023-03-08 06:38:19,2023-03-08 06:43:09,Stockton Dr & Wrightwood Ave,13276,Clark St & Wellington Ave,TA1307000136,41.931316376,-87.638744831,41.9364968219,-87.6475386582,member
D8BF00C9A757EF12,classic_bike,2023-03-26 20:46:45,2023-03-26 20:57:28,Michigan Ave & Pearson St,13034,Wells St & Concord Ln,TA1308000050,41.89766,-87.62351,41.912133,-87.634656,member
2CE1483A8FA51267,electric_bike,2023-03-19 19:53:57,2023-03-19 21:55:22,,,,,41.89,-87.63,41.89,-87.63,member
019F1BB5506C14B7,classic_bike,2023-03-20 07:53:57,2023-03-20 08:03:01,Wells St & Elm St,KA1504000135,Wells St & Hubbard St,TA1307000151,41.903222,-87.634324,41.889906,-87.634266,casual
A8076ADD7EB2B6E8,electric_bike,2023-03-19 17:13:19,2023-03-19 17:13:22,Millennium Park,13008,Millennium Park,13008,41.881145477,-87.624116778,41.8810317,-87.62408432,member
2C75D9A3AB317795,electric_bike,2023-03-03 17:20:03,2023-03-03 17:22:50,Damen Ave & Pierce Ave,TA1305000041,Damen Ave & Cortland St,13133,41.909488559,-87.677728295,41.915983,-87.677335,casual
03EAFF241BC180F9,electric_bike,2023-03-12 12:53:02,2023-03-12 12:58:57,,,Sheffield Ave & Fullerton Ave,TA1306000016,41.93,-87.65,41.9256018819,-87.6537080423,member
6B22335C23CDA948,electric_bike,2023-03-23 16:25:09,2023-03-23 16:30:25,,,,,41.88,-87.64,41.88,-87.65,member
442DD3B0665CBA6D,electric_bike,2023-03-08 13:14:56,2023-03-08 13:23:49,LaSalle St & Jackson Blvd,TA1309000004,Field Blvd & South Water St,15534,41.878106117,-87.631079674,41.88634906269,-87.6175165471,casual
4F989CA3BAE165D9,electric_bike,2023-03-30 07:49:10,2023-03-30 07:52:25,,,Franklin St & Chicago Ave,13017,41.9,-87.63,41.896746973093805,-87.63566762208939,member
2289E6D14DE9C0EC,electric_bike,2023-03-10 08:18:40,2023-03-10 08:22:21,,,,,41.79,-87.59,41.79,-87.6,casual
069603832C3B9225,electric_bike,2023-03-07 09:38:58,2023-03-07 09:47:00,Larrabee St & Oak St,KA1504000116,State St & Randolph St,TA1305000029,41.900285006,-87.642962337,41.88462107257936,-87.62783423066139,member
0326D6DB6C56DD89,classic_bike,2023-03-02 09:21:10,2023-03-02 09:25:23,Walsh Park,18067,Milwaukee Ave & Wabansia Ave,13243,41.91461,-87.667968,41.912616,-87.681391,member
CD0075E45CD92E17,electric_bike,2023-03-07 17:32:28,2023-03-07 17:44:29,,,Western Ave & Granville Ave,KA1504000129,41.99,-87.66,41.99416136902,-87.689438282,member
5BC766403D88D145,electric_bike,2023-03-11 17:11:14,2023-03-11 17:18:00,Ashland Ave & Lake St,13073,Damen Ave & Grand Ave,TA1308000006,41.885940313,-87.667201161,41.89239445296271,-87.67688512802124,casual
C0809B045560D63E,classic_bike,2023-03-20 19:28:53,2023-03-20 19:42:25,Desplaines St & Randolph St,15535,Larrabee St & North Ave,TA1306000008,41.88461618962,-87.6445705849,41.91021,-87.6435,member
3BB4CC2EA9B6FFCF,electric_bike,2023-03-15 08:44:41,2023-03-15 08:48:26,Benson Ave & Church St,596,University Library (NU),605,42.048285961,-87.68347621,42.052939,-87.673447,member
6E771DD464EAACD3,electric_bike,2023-03-24 10:52:12,2023-03-24 10:53:52,,,Franklin St & Lake St,TA1307000111,41.88,-87.63,41.885837,-87.6355,member
DCD647853AB0E6C6,electric_bike,2023-03-25 16:36:37,2023-03-25 16:46:34,Halsted St & Wrightwood Ave,TA1309000061,Burling St & Diversey Pkwy,TA1309000036,41.929198166666666,-87.649133,41.93314,-87.64776,casual
9702A6D1A536DB85,electric_bike,2023-03-21 08:39:43,2023-03-21 08:51:34,Smith Park,643,Clinton St & Lake St,13021,41.891960979,-87.689417243,41.885637,-87.641823,member
BF81E5D679040B9D,electric_bike,2023-03-21 16:19:46,2023-03-21 16:40:46,Broadway & Barry Ave,13137,Green St & Madison St,TA1307000120,41.937664151,-87.644120097,41.88185932803823,-87.64926373958588,member
B6481E195D116150,electric_bike,2023-03-14 17:54:51,2023-03-14 17:54:58,,,,,41.91,-87.78,41.91,-87.78,member
9C20FA81693398DB,electric_bike,2023-03-21 11:19:33,2023-03-21 11:25:15,Wells St & Evergreen Ave,TA1308000049,Wells St & Huron St,TA1306000012,41.906763833333336,-87.63508,41.894722,-87.634362,member
CE496CE0AAEDB945,electric_bike,2023-03-30 15:55:29,2023-03-30 16:08:34,,,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.66,41.956057,-87.668835,casual
ADE7A0A098895DAC,electric_bike,2023-03-27 11:13:02,2023-03-27 11:32:24,Sawyer Ave & Irving Park Rd,KA1504000096,,,41.953630686,-87.709201336,41.91,-87.67,casual
BBED43F46CCE338C,electric_bike,2023-03-09 13:00:48,2023-03-09 13:08:40,,,Sangamon St & Washington Blvd,13409,41.89,-87.63,41.883165,-87.6511,member
9D581082BA22411A,electric_bike,2023-03-27 10:45:54,2023-03-27 10:59:18,Sangamon St & Washington Blvd,13409,Dearborn Pkwy & Delaware Pl,TA1307000128,41.882941008,-87.651077032,41.898969,-87.629912,member
85BCCB90AFC5DB89,classic_bike,2023-03-22 07:05:05,2023-03-22 07:08:05,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Damen Ave & Pierce Ave,TA1305000041,41.901315,-87.677409,41.9093960065,-87.6776919292,member
E7DBD10525A7E2EB,electric_bike,2023-03-08 08:31:31,2023-03-08 08:46:15,Paulina St & Flournoy St,KA1504000104,State St & Randolph St,TA1305000029,41.873119235,-87.668981194,41.88462107257936,-87.62783423066139,member
17171BBFF45A754B,electric_bike,2023-03-05 12:43:42,2023-03-05 12:55:37,Western Ave & Walton St,KA1504000103,Paulina Ave & North Ave,TA1305000037,41.89848033333333,-87.6864195,41.90985465216731,-87.66993016004562,member
ADF1930914BBF725,electric_bike,2023-03-22 07:17:19,2023-03-22 07:22:38,Wells St & Evergreen Ave,TA1308000049,Clark St & Armitage Ave,13146,41.906715035,-87.635096073,41.918306,-87.636282,casual
7821B9E2491E034A,electric_bike,2023-03-21 15:42:46,2023-03-21 16:01:45,,,,,42.0,-87.69,41.95,-87.71,member
8299E465DFD6881A,classic_bike,2023-03-09 10:28:50,2023-03-09 10:39:45,Wells St & Concord Ln,TA1308000050,Wells St & Concord Ln,TA1308000050,41.912133,-87.634656,41.912133,-87.634656,casual
3721D9609099D1EA,classic_bike,2023-03-28 12:25:33,2023-03-28 12:32:31,Orleans St & Merchandise Mart Plaza,TA1305000022,Orleans St & Merchandise Mart Plaza,TA1305000022,41.888243,-87.63639,41.888243,-87.63639,casual
2FD4DD3D9D277D8E,electric_bike,2023-03-14 22:06:55,2023-03-14 22:20:38,N Carpenter St & W Lake St,20251.0,,,41.89,-87.65,41.88,-87.7,casual
4A8FF07591FE68B9,electric_bike,2023-03-17 06:10:38,2023-03-17 06:15:54,Western Ave & Leland Ave,TA1307000140,Lincoln Ave & Balmoral Ave,442,41.966373,-87.688697,41.98,-87.69,member
E16C91DF7234953C,classic_bike,2023-03-09 15:44:20,2023-03-09 16:07:19,Damen Ave & Madison St,13134,Daley Center Plaza,TA1306000010,41.88137,-87.67493,41.884241,-87.629634,casual
991CF93A98108459,electric_bike,2023-03-09 08:20:58,2023-03-09 08:26:33,LaSalle St & Illinois St,13430,,,41.890591383,-87.631722808,41.88,-87.64,member
05CFDCA59B4533E4,classic_bike,2023-03-30 16:56:25,2023-03-30 17:06:48,Franklin St & Monroe St,TA1309000007,Dearborn Pkwy & Delaware Pl,TA1307000128,41.880317,-87.635185,41.898969,-87.629912,member
5661C3F1CB3C3B77,classic_bike,2023-03-15 09:41:59,2023-03-15 09:49:59,Southport Ave & Roscoe St,13071,Wilton Ave & Diversey Pkwy*,chargingstx0,41.943739,-87.66402,41.932418,-87.652705,member
8609CF6FB0A795E1,electric_bike,2023-03-31 11:24:17,2023-03-31 11:37:01,Streeter Dr & Grand Ave,13022,Streeter Dr & Grand Ave,13022,41.89227283,-87.612159133,41.892278,-87.612043,member
9046C11F5AB42B18,classic_bike,2023-03-10 07:43:29,2023-03-10 07:48:54,Canal St & Adams St,13011,Dearborn St & Monroe St,TA1305000006,41.879255,-87.639904,41.881319815,-87.6295209193,member
8EBC2C676E6E9280,electric_bike,2023-03-15 16:36:56,2023-03-15 16:54:26,Broadway & Barry Ave,13137,N Green St & W Lake St,20246.0,41.937668443,-87.644080043,41.89,-87.65,casual
E37E1F0A190B76C9,electric_bike,2023-03-31 22:22:26,2023-03-31 22:29:58,Southport Ave & Belmont Ave,13229,,,41.939421892,-87.663825631,41.95,-87.65,member
149C96FA3664571E,classic_bike,2023-03-24 16:18:48,2023-03-24 16:41:37,Broadway & Barry Ave,13137,DuSable Lake Shore Dr & Monroe St,13300,41.93758231600629,-87.6440978050232,41.880958,-87.616743,casual
C34DA2A759E2F098,classic_bike,2023-03-05 00:17:45,2023-03-05 00:40:55,Green St & Washington Blvd,13053,Broadway & Barry Ave,13137,41.88318130597391,-87.64872461557388,41.93758231600629,-87.6440978050232,member
EF2739E1A4DB4F43,classic_bike,2023-03-05 09:49:38,2023-03-05 09:51:42,Desplaines St & Kinzie St,TA1306000003,Clinton St & Lake St,13021,41.888716036,-87.6444478533,41.885637,-87.641823,member
0E43CD9A05E1EDB4,classic_bike,2023-03-15 20:25:09,2023-03-15 20:44:47,Wells St & Concord Ln,TA1308000050,Green St & Washington Blvd,13053,41.912133,-87.634656,41.88318130597391,-87.64872461557388,member
554E8D7E7A875A8E,classic_bike,2023-03-24 14:59:10,2023-03-24 15:03:56,Wabash Ave & Grand Ave,TA1307000117,McClurg Ct & Ohio St,TA1306000029,41.891466,-87.626761,41.892592119709725,-87.61728912591934,member
8A690A4F9FA3112A,classic_bike,2023-03-15 07:45:51,2023-03-15 07:53:47,Wells St & Huron St,TA1306000012,Franklin St & Adams St (Temp),TA1309000008,41.894722,-87.634362,41.87943409140013,-87.63550400733948,member
8F6D4C3D22D3171B,electric_bike,2023-03-21 15:19:17,2023-03-21 15:28:38,Jefferson St & Monroe St,WL-011,Ogden Ave & Race Ave,13194,41.88028216666667,-87.64288383333333,41.891795,-87.658751,member
ADF9C7E546A2ED1B,classic_bike,2023-03-07 11:46:30,2023-03-07 11:57:38,MLK Jr Dr & 29th St,TA1307000139,State St & 35th St,TA1307000129,41.842052,-87.617,41.8310363140161,-87.62679755687714,member
465D1DFD3BB9F516,electric_bike,2023-03-10 14:18:37,2023-03-10 14:24:23,Wells St & Huron St,TA1306000012,Wells St & Elm St,KA1504000135,41.89490383333333,-87.63453683333333,41.903222,-87.634324,casual
1C796B69ED491096,classic_bike,2023-03-01 14:25:23,2023-03-01 14:58:48,Halsted St & Clybourn Ave,331,Sedgwick St & Webster Ave,13191,41.909668,-87.648128,41.922167,-87.638888,member
C7AD50E3E3EA2E9E,classic_bike,2023-03-25 08:30:13,2023-03-25 09:01:11,Orleans St & Merchandise Mart Plaza,TA1305000022,Pine Grove Ave & Waveland Ave,TA1307000150,41.888243,-87.63639,41.94947274088333,-87.64645278453827,casual
E6E21A38B73D1779,electric_bike,2023-03-09 22:57:58,2023-03-09 23:16:25,Central Park Ave & Ogden Ave,15685,Spaulding Ave & 16th St,366.0,41.853824615,-87.715045571,41.86,-87.71,casual
08D312A5F47DA951,electric_bike,2023-03-14 21:03:26,2023-03-14 21:10:23,Clark St & Bryn Mawr Ave,KA1504000151,Broadway & Thorndale Ave,15575,41.983569622,-87.669155478,41.98974251144,-87.6601406209,casual
6E853F8718CD4409,classic_bike,2023-03-24 09:11:22,2023-03-24 09:19:14,Kingsbury St & Kinzie St,KA1503000043,Dearborn St & Van Buren St,624,41.88917683258,-87.6385057718,41.876268,-87.629155,member
0F20B84DA40635F2,electric_bike,2023-03-29 17:06:27,2023-03-29 17:17:07,Dearborn St & Erie St,13045,Milwaukee Ave & Grand Ave,13033,41.894012833333335,-87.629325,41.891578,-87.648384,casual
7909F671B1BD7936,electric_bike,2023-03-13 12:18:32,2023-03-13 12:29:03,Ashland Ave & Division St,13061,Wilton Ave & Diversey Pkwy,TA1306000014,41.903362155,-87.667765379,41.932418,-87.652705,member
B2F5FC3A1C93BED6,electric_bike,2023-03-23 15:01:16,2023-03-23 15:20:38,Clark St & Lake St,KA1503000012,Burling St & Diversey Pkwy,TA1309000036,41.8856825,-87.6311145,41.93314,-87.64776,casual
1AC964FD21F1EBE0,electric_bike,2023-03-02 14:42:19,2023-03-02 14:45:28,,,Wilton Ave & Belmont Ave,TA1307000134,41.94,-87.66,41.940231918108594,-87.65294373035431,casual
DB5696574DC25BF0,electric_bike,2023-03-04 10:07:17,2023-03-04 10:12:07,McClurg Ct & Erie St,KA1503000041,State St & Kinzie St,13050,41.894210935,-87.618075371,41.88937546663168,-87.62707650661469,member
C7A129081A007AD4,electric_bike,2023-03-11 12:02:02,2023-03-11 12:09:32,Lincoln Ave & Fullerton Ave,TA1309000058,Southport Ave & Belmont Ave,13229,41.924253821,-87.646180749,41.93947775040509,-87.6637476682663,member
2FBB88B33B7F8B2B,electric_bike,2023-03-24 22:50:46,2023-03-24 22:54:27,State St & 33rd St,13216,Rhodes Ave & 32nd St,13215,41.834754825,-87.625831008,41.836208,-87.613533,member
4915432A2D4F8E66,electric_bike,2023-03-27 07:51:01,2023-03-27 08:17:21,,,Franklin St & Lake St,TA1307000111,41.95,-87.64,41.885837,-87.6355,casual
8705A6DA6FDBDE9D,classic_bike,2023-03-16 11:58:53,2023-03-16 12:05:43,Damen Ave & Foster Ave,KA1504000149,Clark St & Winnemac Ave,TA1309000035,41.97561480459,-87.6794590387,41.97334764047304,-87.6678554713726,casual
2571CB6DD95123CD,electric_bike,2023-03-07 17:50:38,2023-03-07 17:58:52,Clinton St & Washington Blvd,WL-012,Wells St & Polk St,SL-011,41.883065,-87.64131783333333,41.87273154226308,-87.63351649045944,member
07B7BD4A6D98D20C,electric_bike,2023-03-23 20:39:44,2023-03-23 20:39:48,Fullerton & Monitor,474,Fullerton & Monitor,474,41.92,-87.77,41.92,-87.77,casual
102ED3773C4410B9,classic_bike,2023-03-10 15:49:24,2023-03-10 15:56:35,Michigan Ave & Jackson Blvd,TA1309000002,Indiana Ave & Roosevelt Rd,SL-005,41.87785,-87.62408,41.867888,-87.623041,member
7335B4351F98FDD2,electric_bike,2023-03-18 13:37:03,2023-03-18 13:39:52,State St & 33rd St,13216,Indiana Ave & 31st St,TA1308000036,41.834721327,-87.625784874,41.838842,-87.621857,member
184530E5DE2AF714,classic_bike,2023-03-24 15:36:06,2023-03-24 15:39:40,Damen Ave & Wellington Ave,13268,Ashland Ave & Wellington Ave,13269,41.93588,-87.67842,41.936083,-87.669807,casual
5FAD5A64EB25D27E,electric_bike,2023-03-05 13:10:42,2023-03-05 13:29:00,Halsted St & Roscoe St,TA1309000025,Halsted St & Clybourn Ave,331,41.943674684,-87.648847818,41.909668,-87.648128,member
301B590D6D50C92D,classic_bike,2023-03-01 07:59:46,2023-03-01 08:06:54,Clinton St & Jackson Blvd,638,Sangamon St & Lake St,TA1306000015,41.87831661183069,-87.64098107814789,41.88577925240433,-87.65102460980414,member
9F495D29ACA6D6AC,classic_bike,2023-03-28 17:14:11,2023-03-28 17:56:19,State St & Van Buren St,TA1305000035,State St & Pearson St,TA1307000061,41.877181,-87.627844,41.897448,-87.628722,member
A179EB8BE2D342E0,electric_bike,2023-03-17 11:53:10,2023-03-17 12:03:19,Wells St & Concord Ln,TA1308000050,New St & Illinois St,TA1306000013,41.91197896,-87.634806395,41.89084704062381,-87.61861681938171,member
815BC34EEE869405,classic_bike,2023-03-21 18:21:23,2023-03-21 18:31:31,Kingsbury St & Erie St,13265,Larrabee St & Armitage Ave,TA1309000006,41.89380805624359,-87.64169722795485,41.918084,-87.643749,member
AA8F5A1914A1E91E,classic_bike,2023-03-23 22:49:35,2023-03-23 22:52:01,Calumet Ave & 33rd St,13217,State St & 33rd St,13216,41.8349,-87.61793,41.834734,-87.625813,member
693C9B9B421E5A02,electric_bike,2023-03-27 17:20:40,2023-03-27 17:30:03,Canal St & Madison St,13341,Ogden Ave & Chicago Ave,TA1305000020,41.88230683333333,-87.63955466666667,41.896362458,-87.6540612729,member
F8937B5715B5A283,classic_bike,2023-03-14 16:01:35,2023-03-14 16:09:10,Franklin St & Lake St,TA1307000111,LaSalle Dr & Huron St,KP1705001026,41.885837,-87.6355,41.894877,-87.632326,member
82C418945D201AA6,electric_bike,2023-03-16 16:26:16,2023-03-16 16:30:42,,,,,41.9,-87.69,41.91,-87.68,casual
61C48D3FAA9B8898,electric_bike,2023-03-13 14:57:09,2023-03-13 15:02:41,Wood St & Taylor St (Temp),13285,May St & Taylor St,13160,41.869392872,-87.67385745,41.8694821,-87.6554864,member
F856DC6CA8BADA6E,classic_bike,2023-03-05 12:16:23,2023-03-05 12:47:40,Michigan Ave & Jackson Blvd,TA1309000002,Michigan Ave & Ida B Wells Dr,TA1305000010,41.87785,-87.62408,41.876243,-87.624426,casual
3F7CD59B3ED5EFE3,electric_bike,2023-03-27 10:43:17,2023-03-27 10:47:36,Fort Dearborn Dr & 31st St,TA1307000048,MLK Jr Dr & 29th St,TA1307000139,41.838466644,-87.608127594,41.842052,-87.617,member
9C4B498722C599B7,electric_bike,2023-03-15 19:32:36,2023-03-15 19:38:15,Halsted St & 21st St,13162,Racine Ave & 15th St,13304,41.853794456,-87.646564007,41.861267,-87.656625,casual
